,gene_symbol,gene_id
11701,POU5F1,ENSG00000204531.20
11702,POU5F1B,ENSG00000212993.5
11703,POU5F2,ENSG00000248483.7
11704,POU6F1,ENSG00000184271.17
11705,POU6F2,ENSG00000106536.21
11706,PPA1,ENSG00000180817.12
11707,PPA2,ENSG00000138777.20
11708,PPAN,ENSG00000130810.20
11709,PPARA,ENSG00000186951.16
11710,PPARD,ENSG00000112033.14
11711,PPARG,ENSG00000132170.24
11712,PPARGC1A,ENSG00000109819.9
11713,PPARGC1B,ENSG00000155846.17
11714,PPAT,ENSG00000128059.8
11715,PPBP,ENSG00000163736.4
11716,PPCDC,ENSG00000138621.12
11717,PPCS,ENSG00000127125.9
11718,PPDPF,ENSG00000125534.10
11719,PPEF1,ENSG00000086717.18
11720,PPFIA1,ENSG00000131626.19
11721,PPFIA2,ENSG00000139220.17
11722,PPFIA3,ENSG00000177380.14
11723,PPFIA4,ENSG00000143847.15
11724,PPFIBP1,ENSG00000110841.14
11725,PPFIBP2,ENSG00000166387.14
11726,PPHLN1,ENSG00000134283.18
11727,PPIA,ENSG00000196262.15
11728,PPIAL4G,ENSG00000236334.3
11729,PPIB,ENSG00000166794.6
11730,PPIC,ENSG00000168938.6
11731,PPID,ENSG00000171497.5
11732,PPIE,ENSG00000084072.17
11733,PPIF,ENSG00000108179.14
11734,PPIG,ENSG00000138398.17
11735,PPIH,ENSG00000171960.12
11736,PPIL1,ENSG00000137168.8
11737,PPIL2,ENSG00000100023.20
11738,PPIL3,ENSG00000240344.9
11739,PPIL4,ENSG00000131013.4
11740,PPIL6,ENSG00000185250.16
11741,PPIP5K1,ENSG00000168781.22
11742,PPIP5K2,ENSG00000145725.20
11743,PPL,ENSG00000118898.16
11744,PPM1A,ENSG00000100614.18
11745,PPM1B,ENSG00000138032.21
11746,PPM1D,ENSG00000170836.12
11747,PPM1E,ENSG00000175175.6
11748,PPM1F,ENSG00000100034.14
11749,PPM1G,ENSG00000115241.11
11750,PPM1H,ENSG00000111110.12
11751,PPM1J,ENSG00000155367.15
11752,PPM1K,ENSG00000163644.15
11753,PPM1L,ENSG00000163590.14
11754,PPM1M,ENSG00000164088.18
11755,PPM1N,ENSG00000213889.11
11756,PPME1,ENSG00000214517.10
11757,PPOX,ENSG00000143224.18
11758,PPP1CA,ENSG00000172531.16
11759,PPP1CB,ENSG00000213639.10
11760,PPP1CC,ENSG00000186298.12
11761,PPP1R10,ENSG00000204569.10
11762,PPP1R11,ENSG00000204619.8
11763,PPP1R12A,ENSG00000058272.19
11764,PPP1R12B,ENSG00000077157.22
11765,PPP1R12C,ENSG00000125503.13
11766,PPP1R13B,ENSG00000088808.18
11767,PPP1R13B-DT,ENSG00000258735
11768,PPP1R13L,ENSG00000104881.16
11769,PPP1R14A,ENSG00000167641.11
11770,PPP1R14B,ENSG00000173457.11
11771,PPP1R14C,ENSG00000198729.5
11772,PPP1R14D,ENSG00000166143.10
11773,PPP1R15A,ENSG00000087074.8
11774,PPP1R15B,ENSG00000158615.9
11775,PPP1R16A,ENSG00000160972.10
11776,PPP1R16B,ENSG00000101445.10
11777,PPP1R17,ENSG00000106341.11
11778,PPP1R18,ENSG00000146112.12
11779,PPP1R1A,ENSG00000135447.17
11780,PPP1R1B,ENSG00000131771.14
11781,PPP1R1C,ENSG00000150722.11
11782,PPP1R2,ENSG00000184203.8
11783,PPP1R21,ENSG00000162869.16
11784,PPP1R26,ENSG00000196422.11
11785,PPP1R26-AS1,ENSG00000225361.4
11786,PPP1R27,ENSG00000182676.5
11787,PPP1R32,ENSG00000162148.11
11788,PPP1R35,ENSG00000160813.7
11789,PPP1R36,ENSG00000165807.8
11790,PPP1R37,ENSG00000104866.11
11791,PPP1R3B,ENSG00000173281.5
11792,PPP1R3C,ENSG00000119938.9
11793,PPP1R3D,ENSG00000132825.7
11794,PPP1R3E,ENSG00000235194.9
11795,PPP1R3F,ENSG00000049769.14
11796,PPP1R3G,ENSG00000219607.4
11797,PPP1R42,ENSG00000178125.14
11798,PPP1R7,ENSG00000115685.15
11799,PPP1R8,ENSG00000117751.18
11800,PPP1R9A,ENSG00000158528.12
11801,PPP1R9B,ENSG00000108819.11
11802,PPP2CA,ENSG00000113575.10
11803,PPP2CB,ENSG00000104695.13
11804,PPP2R1A,ENSG00000105568.18
11805,PPP2R1B,ENSG00000137713.16
11806,PPP2R2A,ENSG00000221914.11
11807,PPP2R2B,ENSG00000156475.19
11808,PPP2R2C,ENSG00000074211.14
11809,PPP2R2D,ENSG00000175470.20
11810,PPP2R3A,ENSG00000073711.11
11811,PPP2R3B,ENSG00000167393.18
11812,PPP2R3B,ENSG00000167393.18_PAR_Y
11813,PPP2R3C,ENSG00000092020.11
11814,PPP2R5A,ENSG00000066027.12
11815,PPP2R5B,ENSG00000068971.14
11816,PPP2R5C,ENSG00000078304.19
11817,PPP2R5D,ENSG00000112640.16
11818,PPP2R5E,ENSG00000154001.14
11819,PPP3CA,ENSG00000138814.17
11820,PPP3CB,ENSG00000107758.16
11821,PPP3CC,ENSG00000120910.15
11822,PPP3R1,ENSG00000221823.11
11823,PPP4C,ENSG00000149923.14
11824,PPP4R1,ENSG00000154845.16
11825,PPP4R1-AS1,ENSG00000263627.1
11826,PPP4R2,ENSG00000163605.15
11827,PPP4R3A,ENSG00000100796.18
11828,PPP4R3B,ENSG00000275052.5
11829,PPP4R4,ENSG00000119698.12
11830,PPP5C,ENSG00000011485.15
11831,PPP5D1P,ENSG00000230510
11832,PPP6C,ENSG00000119414.12
11833,PPP6R1,ENSG00000105063.19
11834,PPP6R2,ENSG00000100239.16
11835,PPP6R3,ENSG00000110075.15
11836,PPRC1,ENSG00000148840.11
11837,PPT1,ENSG00000131238.18
11838,PPT2,ENSG00000221988.13
11839,PPTC7,ENSG00000196850.6
11840,PPWD1,ENSG00000113593.12
11841,PPY,ENSG00000108849.8
11842,PQBP1,ENSG00000102103.17
11843,PRADC1,ENSG00000135617.4
11844,PRAF2,ENSG00000243279.4
11845,PRAG1,ENSG00000275342.5
11846,PRAM1,ENSG00000133246.12
11847,PRAME,ENSG00000185686.18
11848,PRANCR,ENSG00000257815.7
11849,PRAP1,ENSG00000165828.15
11850,PRB3,ENSG00000197870.12
11851,PRC1,ENSG00000198901.14
11852,PRC1-AS1,ENSG00000258725.2
11853,PRCC,ENSG00000143294.15
11854,PRCD,ENSG00000214140.11
11855,PRCP,ENSG00000137509.12
11856,PRDM1,ENSG00000057657.17
11857,PRDM10,ENSG00000170325.16
11858,PRDM11,ENSG00000019485.14
11859,PRDM15,ENSG00000141956.14
11860,PRDM16,ENSG00000142611.17
11861,PRDM16-DT,ENSG00000177133.12
11862,PRDM2,ENSG00000116731.22
11863,PRDM4,ENSG00000110851.12
11864,PRDM5,ENSG00000138738.11
11865,PRDM6,ENSG00000061455.11
11866,PRDM8,ENSG00000152784.16
11867,PRDX1,ENSG00000117450.15
11868,PRDX2,ENSG00000167815.12
11869,PRDX3,ENSG00000165672.7
11870,PRDX4,ENSG00000123131.13
11871,PRDX5,ENSG00000126432.14
11872,PRDX6,ENSG00000117592.9
11873,PREB,ENSG00000138073.14
11874,PRECSIT,ENSG00000255874.2
11875,PRELID1,ENSG00000169230.10
11876,PRELID2,ENSG00000186314.12
11877,PRELID3A,ENSG00000141391.14
11878,PRELID3B,ENSG00000101166.16
11879,PRELP,ENSG00000188783.6
11880,PREP,ENSG00000085377.15
11881,PREPL,ENSG00000138078.16
11882,PREX1,ENSG00000124126.14
11883,PREX2,ENSG00000046889.19
11884,PRF1,ENSG00000180644.8
11885,PRG2,ENSG00000186652.10
11886,PRG4,ENSG00000116690.13
11887,PRH1,ENSG00000231887.7
11888,PRH2,ENSG00000134551.13
11889,PRICKLE1,ENSG00000139174.12
11890,PRICKLE2,ENSG00000163637.13
11891,PRICKLE2-AS3,ENSG00000226017.2
11892,PRICKLE3,ENSG00000012211.13
11893,PRICKLE4,ENSG00000278224.7
11894,PRIM1,ENSG00000198056.15
11895,PRIM2,ENSG00000146143.19
11896,PRIMA1,ENSG00000175785.13
11897,PRIMPOL,ENSG00000164306.11
11898,PRKAA1,ENSG00000132356.11
11899,PRKAA2,ENSG00000162409.11
11900,PRKAB1,ENSG00000111725.11
11901,PRKAB2,ENSG00000131791.8
11902,PRKACA,ENSG00000072062.15
11903,PRKACB,ENSG00000142875.19
11904,PRKAG1,ENSG00000181929.13
11905,PRKAG2,ENSG00000106617.15
11906,PRKAG2-AS1,ENSG00000239911.2
11907,PRKAR1A,ENSG00000108946.15
11908,PRKAR1B,ENSG00000188191.15
11909,PRKAR2A,ENSG00000114302.16
11910,PRKAR2A-AS1,ENSG00000224424.8
11911,PRKAR2B,ENSG00000005249.13
11912,PRKCA,ENSG00000154229.12
11913,PRKCB,ENSG00000166501.14
11914,PRKCD,ENSG00000163932.15
11915,PRKCE,ENSG00000171132.14
11916,PRKCG,ENSG00000126583.12
11917,PRKCH,ENSG00000027075.16
11918,PRKCI,ENSG00000163558.13
11919,PRKCQ,ENSG00000065675.15
11920,PRKCSH,ENSG00000130175.10
11921,PRKCZ,ENSG00000067606.17
11922,PRKD1,ENSG00000184304.16
11923,PRKD2,ENSG00000105287.13
11924,PRKD3,ENSG00000115825.11
11925,PRKDC,ENSG00000253729.8
11926,PRKG1,ENSG00000185532.20
11927,PRKG2,ENSG00000138669.10
11928,PRKN,ENSG00000185345.23
11929,PRKRA,ENSG00000180228.14
11930,PRKRIP1,ENSG00000128563.13
11931,PRKX,ENSG00000183943.6
11932,PRL,ENSG00000172179.12
11933,PRLR,ENSG00000113494.17
11934,PRMT1,ENSG00000126457.22
11935,PRMT2,ENSG00000160310.18
11936,PRMT3,ENSG00000185238.13
11937,PRMT5,ENSG00000100462.16
11938,PRMT5-AS1,ENSG00000237054.9
11939,PRMT6,ENSG00000198890.9
11940,PRMT7,ENSG00000132600.17
11941,PRMT8,ENSG00000111218.12
11942,PRMT9,ENSG00000164169.13
11943,PRNCR1,ENSG00000282961.1
11944,PRND,ENSG00000171864.5
11945,PRNP,ENSG00000171867.18
11946,PROB1,ENSG00000228672.4
11947,PROC,ENSG00000115718.18
11948,PROCA1,ENSG00000167525.15
11949,PROCR,ENSG00000101000.6
11950,PRODH,ENSG00000100033.17
11951,PROK2,ENSG00000163421.9
11952,PROM1,ENSG00000007062.12
11953,PROM2,ENSG00000155066.16
11954,PRORP,ENSG00000100890.16
11955,PROS1,ENSG00000184500.16
11956,PROSER1,ENSG00000120685.20
11957,PROSER2,ENSG00000148426.13
11958,PROSER2-AS1,ENSG00000225778.5
11959,PROSER3,ENSG00000167595.15
11960,PROX1,ENSG00000117707.16
11961,PROX2,ENSG00000119608.15
11962,PRPF18,ENSG00000165630.14
11963,PRPF19,ENSG00000110107.9
11964,PRPF3,ENSG00000117360.13
11965,PRPF31,ENSG00000105618.14
11966,PRPF38A,ENSG00000134748.13
11967,PRPF38B,ENSG00000134186.12
11968,PRPF39,ENSG00000185246.18
11969,PRPF4,ENSG00000136875.13
11970,PRPF40A,ENSG00000196504.19
11971,PRPF40B,ENSG00000110844.14
11972,PRPF4B,ENSG00000112739.17
11973,PRPF6,ENSG00000101161.8
11974,PRPF8,ENSG00000174231.17
11975,PRPH,ENSG00000135406.14
11976,PRPH2,ENSG00000112619.8
11977,PRPS1,ENSG00000147224.13
11978,PRPS2,ENSG00000101911.13
11979,PRPSAP1,ENSG00000161542.17
11980,PRPSAP2,ENSG00000141127.15
11981,PRR11,ENSG00000068489.13
11982,PRR12,ENSG00000126464.14
11983,PRR13,ENSG00000205352.11
11984,PRR14,ENSG00000156858.12
11985,PRR14L,ENSG00000183530.14
11986,PRR15,ENSG00000176532.4
11987,PRR15L,ENSG00000167183.3
11988,PRR16,ENSG00000184838.15
11989,PRR18,ENSG00000176381.6
11990,PRR19,ENSG00000188368.11
11991,PRR22,ENSG00000212123.4
11992,PRR29,ENSG00000224383.8
11993,PRR29-AS1,ENSG00000264954.2
11994,PRR3,ENSG00000204576.12
11995,PRR34,ENSG00000182257.8
11996,PRR34-AS1,ENSG00000241990.5
11997,PRR36,ENSG00000183248.12
11998,PRR4,ENSG00000111215.12
11999,PRR5,ENSG00000186654.21
12000,PRR5L,ENSG00000135362.14
12001,PRR7,ENSG00000131188.12
12002,PRR7-AS1,ENSG00000246334.2
12003,PRR9,ENSG00000203783.5
12004,PRRC1,ENSG00000164244.21
12005,PRRC2A,ENSG00000204469.13
12006,PRRC2B,ENSG00000288701.1
12007,PRRC2C,ENSG00000117523.17
12008,PRRG1,ENSG00000130962.18
12009,PRRG2,ENSG00000126460.11
12010,PRRG3,ENSG00000130032.17
12011,PRRG4,ENSG00000135378.4
12012,PRRT1,ENSG00000204314.12
12013,PRRT2,ENSG00000167371.21
12014,PRRT3,ENSG00000163704.12
12015,PRRT3-AS1,ENSG00000230082.1
12016,PRRT4,ENSG00000224940.9
12017,PRRX1,ENSG00000116132.12
12018,PRRX2,ENSG00000167157.11
12019,PRSS1,ENSG00000204983.14
12020,PRSS12,ENSG00000164099.3
12021,PRSS16,ENSG00000112812.16
12022,PRSS2,ENSG00000275896.6
12023,PRSS21,ENSG00000007038.11
12024,PRSS22,ENSG00000005001.10
12025,PRSS23,ENSG00000150687.12
12026,PRSS27,ENSG00000172382.10
12027,PRSS3,ENSG00000010438.17
12028,PRSS33,ENSG00000103355.14
12029,PRSS35,ENSG00000146250.7
12030,PRSS36,ENSG00000178226.11
12031,PRSS53,ENSG00000151006.7
12032,PRSS56,ENSG00000237412.7
12033,PRSS57,ENSG00000185198.12
12034,PRSS8,ENSG00000052344.16
12035,PRTFDC1,ENSG00000099256.19
12036,PRTG,ENSG00000166450.13
12037,PRUNE1,ENSG00000143363.17
12038,PRUNE2,ENSG00000106772.18
12039,PRX,ENSG00000105227.16
12040,PRXL2A,ENSG00000122378.14
12041,PRXL2B,ENSG00000157870.17
12042,PRXL2C,ENSG00000158122.12
12043,PSAP,ENSG00000197746.14
12044,PSAT1,ENSG00000135069.14
12045,PSCA,ENSG00000167653.5
12046,PSD,ENSG00000059915.17
12047,PSD2,ENSG00000146005.4
12048,PSD3,ENSG00000156011.17
12049,PSD4,ENSG00000125637.16
12050,PSEN1,ENSG00000080815.19
12051,PSEN2,ENSG00000143801.18
12052,PSENEN,ENSG00000205155.8
12053,PSIP1,ENSG00000164985.15
12054,PSKH1,ENSG00000159792.10
12055,PSMA1,ENSG00000129084.18
12056,PSMA2,ENSG00000106588.12
12057,PSMA3,ENSG00000100567.13
12058,PSMA3-AS1,ENSG00000257621.8
12059,PSMA4,ENSG00000041357.16
12060,PSMA5,ENSG00000143106.13
12061,PSMA6,ENSG00000100902.11
12062,PSMA7,ENSG00000101182.15
12063,PSMA8,ENSG00000154611.15
12064,PSMB1,ENSG00000008018.9
12065,PSMB10,ENSG00000205220.12
12066,PSMB2,ENSG00000126067.12
12067,PSMB3,ENSG00000277791.5
12068,PSMB4,ENSG00000159377.11
12069,PSMB5,ENSG00000100804.19
12070,PSMB6,ENSG00000142507.10
12071,PSMB7,ENSG00000136930.13
12072,PSMB8,ENSG00000204264.12
12073,PSMB8-AS1,ENSG00000204261.9
12074,PSMB9,ENSG00000240065.8
12075,PSMC1,ENSG00000100764.14
12076,PSMC2,ENSG00000161057.13
12077,PSMC3,ENSG00000165916.9
12078,PSMC3IP,ENSG00000131470.15
12079,PSMC4,ENSG00000013275.8
12080,PSMC5,ENSG00000087191.13
12081,PSMC6,ENSG00000100519.12
12082,PSMD1,ENSG00000173692.14
12083,PSMD10,ENSG00000101843.19
12084,PSMD11,ENSG00000108671.11
12085,PSMD12,ENSG00000197170.10
12086,PSMD13,ENSG00000185627.18
12087,PSMD14,ENSG00000115233.12
12088,PSMD2,ENSG00000175166.17
12089,PSMD3,ENSG00000108344.15
12090,PSMD4,ENSG00000159352.16
12091,PSMD5,ENSG00000095261.14
12092,PSMD6,ENSG00000163636.11
12093,PSMD6-AS2,ENSG00000239653.1
12094,PSMD7,ENSG00000103035.11
12095,PSMD8,ENSG00000099341.12
12096,PSMD9,ENSG00000110801.14
12097,PSME1,ENSG00000092010.15
12098,PSME2,ENSG00000100911.16
12099,PSME3,ENSG00000131467.11
12100,PSME3IP1,ENSG00000172775.17
12101,PSME4,ENSG00000068878.15
12102,PSMF1,ENSG00000125818.18
12103,PSMG1,ENSG00000183527.12
12104,PSMG2,ENSG00000128789.21
12105,PSMG3,ENSG00000157778.9
12106,PSMG3-AS1,ENSG00000230487.8
12107,PSMG4,ENSG00000180822.12
12108,PSORS1C1,ENSG00000204540.11
12109,PSPC1,ENSG00000121390.19
12110,PSPH,ENSG00000146733.14
12111,PSPN,ENSG00000125650.4
12112,PSRC1,ENSG00000134222.16
12113,PSTK,ENSG00000179988.15
12114,PSTPIP1,ENSG00000140368.13
12115,PSTPIP2,ENSG00000152229.18
12116,PTAFR,ENSG00000169403.12
12117,PTAR1,ENSG00000188647.13
12118,PTBP1,ENSG00000011304.22
12119,PTBP2,ENSG00000117569.19
12120,PTBP3,ENSG00000119314.16
12121,PTCD1,ENSG00000106246.18
12122,PTCD2,ENSG00000049883.15
12123,PTCD3,ENSG00000132300.19
12124,PTCH1,ENSG00000185920.17
12125,PTCH2,ENSG00000117425.14
12126,PTCHD1,ENSG00000165186.12
12127,PTCHD4,ENSG00000244694.8
12128,PTCRA,ENSG00000171611.10
12129,PTCSC3,ENSG00000259104.2
12130,PTDSS1,ENSG00000156471.13
12131,PTDSS2,ENSG00000174915.12
12132,PTEN,ENSG00000171862.11
12133,PTENP1-AS,ENSG00000281128.2
12134,PTER,ENSG00000165983.15
12135,PTGDR,ENSG00000168229.4
12136,PTGDR2,ENSG00000183134.5
12137,PTGDS,ENSG00000107317.13
12138,PTGER1,ENSG00000160951.4
12139,PTGER2,ENSG00000125384.7
12140,PTGER3,ENSG00000050628.20
12141,PTGER4,ENSG00000171522.6
12142,PTGES,ENSG00000148344.11
12143,PTGES2,ENSG00000148334.16
12144,PTGES3,ENSG00000110958.16
12145,PTGES3L,ENSG00000267060.7
12146,PTGFR,ENSG00000122420.10
12147,PTGFRN,ENSG00000134247.10
12148,PTGIR,ENSG00000160013.9
12149,PTGIS,ENSG00000124212.6
12150,PTGR1,ENSG00000106853.20
12151,PTGR2,ENSG00000140043.12
12152,PTGS1,ENSG00000095303.17
12153,PTGS2,ENSG00000073756.13
12154,PTH1R,ENSG00000160801.14
12155,PTH2R,ENSG00000144407.10
12156,PTHLH,ENSG00000087494.16
12157,PTK2,ENSG00000169398.19
12158,PTK2B,ENSG00000120899.18
12159,PTK6,ENSG00000101213.7
12160,PTK7,ENSG00000112655.16
12161,PTMA,ENSG00000187514.17
12162,PTMS,ENSG00000159335.18
12163,PTN,ENSG00000105894.12
12164,PTOV1,ENSG00000104960.15
12165,PTOV1-AS1,ENSG00000268006.1
12166,PTP4A1,ENSG00000112245.13
12167,PTP4A2,ENSG00000184007.22
12168,PTP4A3,ENSG00000184489.13
12169,PTPA,ENSG00000119383.21
12170,PTPDC1,ENSG00000158079.16
12171,PTPMT1,ENSG00000110536.14
12172,PTPN1,ENSG00000196396.10
12173,PTPN11,ENSG00000179295.18
12174,PTPN12,ENSG00000127947.16
12175,PTPN13,ENSG00000163629.13
12176,PTPN14,ENSG00000152104.12
12177,PTPN18,ENSG00000072135.13
12178,PTPN2,ENSG00000175354.20
12179,PTPN20,ENSG00000204179.11
12180,PTPN21,ENSG00000070778.13
12181,PTPN22,ENSG00000134242.16
12182,PTPN23,ENSG00000076201.16
12183,PTPN3,ENSG00000070159.14
12184,PTPN4,ENSG00000088179.9
12185,PTPN5,ENSG00000110786.18
12186,PTPN6,ENSG00000111679.17
12187,PTPN7,ENSG00000143851.15
12188,PTPN9,ENSG00000169410.10
12189,PTPRA,ENSG00000132670.21
12190,PTPRB,ENSG00000127329.16
12191,PTPRC,ENSG00000081237.20
12192,PTPRD,ENSG00000153707.18
12193,PTPRD-AS1,ENSG00000225706.2
12194,PTPRE,ENSG00000132334.17
12195,PTPRF,ENSG00000142949.17
12196,PTPRG,ENSG00000144724.20
12197,PTPRH,ENSG00000080031.10
12198,PTPRJ,ENSG00000149177.13
12199,PTPRK,ENSG00000152894.15
12200,PTPRM,ENSG00000173482.17
12201,PTPRN,ENSG00000054356.14
12202,PTPRN2,ENSG00000155093.19
12203,PTPRO,ENSG00000151490.15
12204,PTPRQ,ENSG00000139304.16
12205,PTPRR,ENSG00000153233.13
12206,PTPRS,ENSG00000105426.17
12207,PTPRT,ENSG00000196090.12
12208,PTPRU,ENSG00000060656.20
12209,PTPRZ1,ENSG00000106278.12
12210,PTRH1,ENSG00000187024.15
12211,PTRH2,ENSG00000141378.15
12212,PTRHD1,ENSG00000184924.6
12213,PTS,ENSG00000150787.8
12214,PTTG1,ENSG00000164611.13
12215,PTTG1IP,ENSG00000183255.12
12216,PTTG2,ENSG00000250254.2
12217,PTX3,ENSG00000163661.4
12218,PUDP,ENSG00000130021.15
12219,PUF60,ENSG00000179950.14
12220,PUM1,ENSG00000134644.16
12221,PUM2,ENSG00000055917.16
12222,PUM3,ENSG00000080608.10
12223,PURA,ENSG00000185129.8
12224,PURB,ENSG00000146676.10
12225,PURG,ENSG00000172733.12
12226,PURPL,ENSG00000250337.7
12227,PUS1,ENSG00000177192.14
12228,PUS10,ENSG00000162927.14
12229,PUS3,ENSG00000110060.9
12230,PUS7,ENSG00000091127.14
12231,PUS7L,ENSG00000129317.15
12232,PUSL1,ENSG00000169972.12
12233,PVALB,ENSG00000100362.13
12234,PVR,ENSG00000073008.15
12235,PVT1,ENSG00000249859.12
12236,PWP1,ENSG00000136045.12
12237,PWP2,ENSG00000241945.8
12238,PWWP2A,ENSG00000170234.13
12239,PWWP2B,ENSG00000171813.14
12240,PWWP3A,ENSG00000160953.17
12241,PWWP3B,ENSG00000157502.13
12242,PXDC1,ENSG00000168994.14
12243,PXDN,ENSG00000130508.11
12244,PXDNL,ENSG00000147485.13
12245,PXK,ENSG00000168297.16
12246,PXMP2,ENSG00000176894.10
12247,PXMP4,ENSG00000101417.12
12248,PXN,ENSG00000089159.17
12249,PXN-AS1,ENSG00000255857.6
12250,PXT1,ENSG00000179165.11
12251,PXYLP1,ENSG00000155893.13
12252,PYCARD,ENSG00000103490.14
12253,PYCARD-AS1,ENSG00000261359.2
12254,PYCR1,ENSG00000183010.17
12255,PYCR2,ENSG00000143811.19
12256,PYCR3,ENSG00000104524.14
12257,PYDC1,ENSG00000169900.8
12258,PYGB,ENSG00000100994.12
12259,PYGL,ENSG00000100504.17
12260,PYGM,ENSG00000068976.14
12261,PYGO1,ENSG00000171016.13
12262,PYGO2,ENSG00000163348.4
12263,PYHIN1,ENSG00000163564.15
12264,PYM1,ENSG00000170473.17
12265,PYROXD1,ENSG00000121350.16
12266,PYROXD2,ENSG00000119943.13
12267,PYURF,ENSG00000145337.5
12268,PZP,ENSG00000126838.10
12269,QDPR,ENSG00000151552.12
12270,QKI,ENSG00000112531.17
12271,QPCT,ENSG00000115828.17
12272,QPCTL,ENSG00000011478.13
12273,QPRT,ENSG00000103485.19
12274,QRFP,ENSG00000188710.3
12275,QRICH1,ENSG00000198218.11
12276,QRICH2,ENSG00000129646.16
12277,QRSL1,ENSG00000130348.11
12278,QSER1,ENSG00000060749.16
12279,QSOX1,ENSG00000116260.17
12280,QSOX2,ENSG00000165661.17
12281,QTRT1,ENSG00000213339.9
12282,QTRT2,ENSG00000151576.10
12283,R3HCC1,ENSG00000104679.12
12284,R3HCC1L,ENSG00000166024.14
12285,R3HDM1,ENSG00000048991.17
12286,R3HDM2,ENSG00000179912.20
12287,R3HDM4,ENSG00000198858.10
12288,RAB10,ENSG00000084733.11
12289,RAB11A,ENSG00000103769.10
12290,RAB11B,ENSG00000185236.12
12291,RAB11B-AS1,ENSG00000269386.5
12292,RAB11FIP1,ENSG00000156675.16
12293,RAB11FIP2,ENSG00000107560.12
12294,RAB11FIP3,ENSG00000090565.17
12295,RAB11FIP4,ENSG00000131242.18
12296,RAB11FIP5,ENSG00000135631.17
12297,RAB12,ENSG00000206418.5
12298,RAB13,ENSG00000143545.10
12299,RAB14,ENSG00000119396.11
12300,RAB15,ENSG00000139998.16
12301,RAB17,ENSG00000124839.13
12302,RAB18,ENSG00000099246.18
12303,RAB19,ENSG00000146955.11
12304,RAB1A,ENSG00000138069.18
12305,RAB1B,ENSG00000174903.16
12306,RAB20,ENSG00000139832.5
12307,RAB21,ENSG00000080371.6
12308,RAB22A,ENSG00000124209.4
12309,RAB23,ENSG00000112210.12
12310,RAB24,ENSG00000169228.14
12311,RAB25,ENSG00000132698.15
12312,RAB26,ENSG00000167964.13
12313,RAB27A,ENSG00000069974.16
12314,RAB27B,ENSG00000041353.10
12315,RAB28,ENSG00000157869.16
12316,RAB29,ENSG00000117280.13
12317,RAB2A,ENSG00000104388.15
12318,RAB2B,ENSG00000129472.15
12319,RAB30,ENSG00000137502.10
12320,RAB30-DT,ENSG00000246067.8
12321,RAB31,ENSG00000168461.13
12322,RAB32,ENSG00000118508.5
12323,RAB33A,ENSG00000134594.5
12324,RAB33B,ENSG00000172007.7
12325,RAB34,ENSG00000109113.20
12326,RAB35,ENSG00000111737.12
12327,RAB36,ENSG00000100228.14
12328,RAB37,ENSG00000172794.20
12329,RAB38,ENSG00000123892.12
12330,RAB39A,ENSG00000179331.3
12331,RAB39B,ENSG00000155961.5
12332,RAB3A,ENSG00000105649.10
12333,RAB3B,ENSG00000169213.7
12334,RAB3C,ENSG00000152932.8
12335,RAB3D,ENSG00000105514.8
12336,RAB3GAP1,ENSG00000115839.18
12337,RAB3GAP2,ENSG00000118873.16
12338,RAB3IL1,ENSG00000167994.13
12339,RAB3IP,ENSG00000127328.22
12340,RAB40A,ENSG00000172476.4
12341,RAB40AL,ENSG00000102128.8
12342,RAB40B,ENSG00000141542.11
12343,RAB40C,ENSG00000197562.10
12344,RAB42,ENSG00000188060.8
12345,RAB43,ENSG00000172780.17
12346,RAB44,ENSG00000255587.9
12347,RAB4A,ENSG00000168118.12
12348,RAB4B,ENSG00000167578.18
12349,RAB5A,ENSG00000144566.11
12350,RAB5B,ENSG00000111540.16
12351,RAB5C,ENSG00000108774.15
12352,RAB5IF,ENSG00000101084.18
12353,RAB6A,ENSG00000175582.20
12354,RAB6B,ENSG00000154917.11
12355,RAB6C,ENSG00000222014.6
12356,RAB7A,ENSG00000075785.14
12357,RAB7B,ENSG00000276600.5
12358,RAB8A,ENSG00000167461.12
12359,RAB8B,ENSG00000166128.13
12360,RAB9A,ENSG00000123595.8
12361,RAB9B,ENSG00000123570.4
12362,RABAC1,ENSG00000105404.11
12363,RABEP1,ENSG00000029725.17
12364,RABEP2,ENSG00000177548.13
12365,RABEPK,ENSG00000136933.17
12366,RABGAP1,ENSG00000011454.18
12367,RABGAP1L,ENSG00000152061.24
12368,RABGEF1,ENSG00000154710.18
12369,RABGGTA,ENSG00000100949.15
12370,RABGGTB,ENSG00000137955.16
12371,RABIF,ENSG00000183155.5
12372,RABL2A,ENSG00000144134.19
12373,RABL2B,ENSG00000079974.18
12374,RABL3,ENSG00000144840.10
12375,RABL6,ENSG00000196642.19
12376,RAC1,ENSG00000136238.18
12377,RAC2,ENSG00000128340.15
12378,RAC3,ENSG00000169750.9
12379,RACGAP1,ENSG00000161800.13
12380,RACK1,ENSG00000204628.12
12381,RAD1,ENSG00000113456.19
12382,RAD17,ENSG00000152942.19
12383,RAD18,ENSG00000070950.10
12384,RAD21,ENSG00000164754.15
12385,RAD21-AS1,ENSG00000253327.2
12386,RAD23A,ENSG00000179262.10
12387,RAD23B,ENSG00000119318.13
12388,RAD50,ENSG00000113522.14
12389,RAD51,ENSG00000051180.17
12390,RAD51AP1,ENSG00000111247.15
